TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2009-13,CD,405,6,Ridgewood and Maspeth (CD5),"24,357",14.5
2009-13,CD,406,6,Rego Park and Forest Hills (CD6),"10,916",9.8
2009-13,CD,407,6,Flushing and Whitestone (CD7),"35,947",14.6
2009-13,CD,408,6,Hillcrest and Fresh Meadows (CD8),"23,044",15.4
2009-13,CD,409,6,Kew Gardens and Woodhaven (CD9),"21,506",14.5
2009-13,CD,410,6,South Ozone Park and Howard Beach (CD10),"15,436",11.7
2009-13,CD,411,6,Bayside and Little Neck (CD11),"9,600",8.0
2009-13,CD,412,6,Jamaica and Hollis (CD12),"36,901",16.3
2009-13,CD,413,6,Queens Village (CD13),"16,617",8.3
2009-13,CD,414,6,Rockaway and Broad Channel (CD14),"23,361",20.9
2009-13,CD,501,6,St. George and Stapleton (CD1),"33,325",19.6
2009-13,CD,502,6,South Beach and Willowbrook (CD2),"12,059",9.2
2009-13,CD,503,6,Tottenville and Great Kills (CD3),"9,572",5.9
2009-13,Subboro,1,5,Mott Haven/Hunts Point,"60,491",42.0
2009-13,Subboro,2,5,Morrisania/East Tremont,"66,693",42.9
2009-13,Subboro,3,5,Highbridge/South Concourse,"49,676",36.1
2009-13,Subboro,4,5,University Heights/Fordham,"53,913",40.9
2009-13,Subboro,5,5,Kingsbridge Heights/Mosholu,"38,991",31.8
2009-13,Subboro,6,5,Riverdale/Kingsbridge,"17,084",16.8
2009-13,Subboro,7,5,Soundview/Parkchester,"52,168",28.5
2009-13,Subboro,8,5,Throgs Neck/Co-op City,"15,202",13.0
2009-13,Subboro,9,5,Pelham Parkway,"23,876",19.2
2009-13,Subboro,10,5,Williamsbridge/Baychester,"27,371",19.3
2009-13,Subboro,11,5,Williamsburg/Greenpoint,"42,037",28.7
2009-13,Subboro,12,5,Brooklyn Heights/Fort Greene,"23,474",19.4
2009-13,Subboro,13,5,Bedford Stuyvesant,"43,803",32.5
2009-13,Subboro,14,5,Bushwick,"41,424",30.3
2009-13,Subboro,15,5,East New York/Starret City,"48,622",32.1
2009-13,Subboro,16,5,Park Slope/Carroll Gardens,"11,566",10.3
2009-13,Subboro,17,5,Sunset Park,"41,399",28.0
2009-13,Subboro,18,5,N. Crown Heights/Prospect Heights,"32,733",26.7
2009-13,Subboro,19,5,South Crown Heights,"24,741",22.7
2009-13,Subboro,20,5,Bay Ridge,"20,536",15.8
2009-13,Subboro,21,5,Bensonhurst,"29,988",16.9
2009-13,Subboro,22,5,Borough Park,"50,999",31.4
2009-13,Subboro,23,5,Coney Island,"26,706",25.6
2009-13,Subboro,24,5,Flatbush,"34,273",22.0
2009-13,Subboro,25,5,Sheepshead Bay/Gravesend,"22,421",15.3
2009-13,Subboro,26,5,Brownsville/Ocean Hill,"43,447",36.6
2009-13,Subboro,27,5,East Flatbush,"22,049",16.0
2009-13,Subboro,28,5,Flatlands/Canarsie,"23,160",11.3
2009-13,Subboro,29,5,Greenwich Village/Financial District,"11,357",8.0
2009-13,Subboro,30,5,Lower East Side/Chinatown,"41,448",26.0
2009-13,Subboro,31,5,Chelsea/Clinton/Midtown,"17,576",12.6
2009-13,Subboro,32,5,Stuyvesant Town/Turtle Bay,"12,878",9.0
2009-13,Subboro,33,5,Upper West Side,"19,569",10.1
2009-13,Subboro,34,5,Upper East Side,"14,438",6.8
2009-13,Subboro,35,5,Morningside Heights/Hamilton Heights,"32,825",27.3
2009-13,Subboro,36,5,Central Harlem,"35,630",28.1
2009-13,Subboro,37,5,East Harlem,"36,569",31.5
2009-13,Subboro,38,5,Washington Heights/Inwood,"53,858",26.0
2009-13,Subboro,39,5,Astoria,"30,465",18.0
2009-13,Subboro,40,5,Sunnyside/Woodside,"17,412",13.4
2009-13,Subboro,41,5,Jackson Heights,"36,765",20.5
2009-13,Subboro,42,5,Elmhurst/Corona,"31,575",22.4
2009-13,Subboro,43,5,Middle Village/Ridgewood,"24,357",14.5
2009-13,Subboro,44,5,Forest Hills/Rego Park,"10,916",9.8
2009-13,Subboro,45,5,Flushing/Whitestone,"35,947",14.6
2009-13,Subboro,46,5,Hillcrest/Fresh Meadows,"23,044",15.4
2009-13,Subboro,47,5,Kew Gardens/Woodhaven,"21,506",14.5
2009-13,Subboro,48,5,Howard Beach/South Ozone Park,"15,436",11.7
2009-13,Subboro,49,5,Bayside/Little Neck,"9,608",8.0
2009-13,Subboro,50,5,Jamaica,"36,901",16.3
2009-13,Subboro,51,5,Bellerose/Rosedale,"16,617",8.3
2009-13,Subboro,52,5,Rockaways,"23,361",20.9
2009-13,Subboro,53,5,North Shore,"33,325",19.6
2009-13,Subboro,54,5,Mid Island,"12,059",9.2
2009-13,Subboro,55,5,South Shore,"9,572",5.9
2009-13,UHF42,101,4,Kingsbridge - Riverdale,"13,604",15.6
2009-13,UHF42,102,4,Northeast Bronx,"30,221",15.4
2009-13,UHF42,103,4,Fordham - Bronx Pk,"76,284",31.8
2009-13,UHF42,104,4,Pelham - Throgs Neck,"69,708",23.1
2009-13,UHF42,105,4,Crotona -Tremont,"82,665",40.8
2009-13,UHF42,106,4,High Bridge - Morrisania,"79,874",38.5
2009-13,UHF42,107,4,Hunts Point - Mott Haven,"56,177",41.7
2009-13,UHF42,201,4,Greenpoint,"35,607",28.0
2009-13,UHF42,202,4,Downtown - Heights - Slope,"39,556",16.9
2009-13,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"87,731",27.6
2009-13,UHF42,204,4,East New York,"61,136",33.2
2009-13,UHF42,205,4,Sunset Park,"38,987",30.3
2009-13,UHF42,206,4,Borough Park,"86,311",25.7
2009-13,UHF42,207,4,East Flatbush - Flatbush,"55,807",18.6
2009-13,UHF42,208,4,Canarsie - Flatlands,"25,749",12.7
2009-13,UHF42,209,4,Bensonhurst - Bay Ridge,"29,908",15.0
2009-13,UHF42,210,4,Coney Island - Sheepshead Bay,"52,212",19.2
2009-13,UHF42,211,4,Williamsburg - Bushwick,"70,374",32.4
2009-13,UHF42,301,4,Washington Heights,"67,762",26.1
2009-13,UHF42,302,4,Central Harlem - Morningside Heights,"47,166",28.4
2009-13,UHF42,303,4,East Harlem,"34,548",32.0
2009-13,UHF42,304,4,Upper West Side,"25,503",11.8
2009-13,UHF42,305,4,Upper East Side,"14,516",6.8
2009-13,UHF42,306,4,Chelsea - Clinton,"16,914",12.1
2009-13,UHF42,307,4,Gramercy Park - Murray Hill,"11,418",9.2
2009-13,UHF42,308,4,Greenwich Village - SoHo,"7,764",9.8
2009-13,UHF42,309,4,Union Square - Lower East Side,"41,829",21.7
2009-13,UHF42,310,4,Lower Manhattan,"5,609",10.9
2009-13,UHF42,401,4,Long Island City - Astoria,"32,827",16.5
2009-13,UHF42,402,4,West Queens,"86,931",19.1
2009-13,UHF42,403,4,Flushing - Clearview,"36,731",14.2
2009-13,UHF42,404,4,Bayside - Little Neck,"7,630",8.5
2009-13,UHF42,405,4,Ridgewood - Forest Hills,"31,732",12.9
2009-13,UHF42,406,4,Fresh Meadows,"14,398",15.1
2009-13,UHF42,407,4,Southwest Queens,"36,826",13.1
2009-13,UHF42,408,4,Jamaica,"46,624",16.0
2009-13,UHF42,409,4,Southeast Queens,"21,865",7.0
2009-13,UHF42,410,4,Rockaways,"23,361",20.9
2009-13,UHF42,501,4,Port Richmond,"15,111",22.8
2009-13,UHF42,502,4,Stapleton - St. George,"20,398",17.0
2009-13,UHF42,503,4,Willowbrook,"7,454",8.6
2009-13,UHF42,504,4,South Beach - Tottenville,"11,993",6.3
2009-13,Borough,1,1,Bronx,"405,465",29.8
2009-13,Borough,2,1,Brooklyn,"583,378",23.2
2009-13,Borough,3,1,Manhattan,"276,148",17.7
2009-13,Borough,4,1,Queens,"333,910",15.0
2009-13,Borough,5,1,Staten Island,"54,956",11.9
2009-13,Citywide,1,0,New York City,"1,653,857",20.3
2008-12,NTA2010,501,8,Claremont-Bathgate,"14,089",46.7
2008-12,NTA2010,503,8,Eastchester-Edenwald-Baychester,"6,771",18.7
2008-12,NTA2010,505,8,Bedford Park-Fordham North,"17,301",33.0
2008-12,NTA2010,506,8,Belmont,"10,981",47.7
2008-12,NTA2010,507,8,Bronxdale,"7,977",23.9
2008-12,NTA2010,508,8,West Farms-Bronx River,"11,184",31.8
2008-12,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"12,669",23.7
2008-12,NTA2010,510,8,Pelham Bay-Country Club-City Island,"2,657",10.3
2008-12,NTA2010,513,8,Co-op City,"5,235",12.3
2008-12,NTA2010,514,8,East Concourse-Concourse Village,"21,370",34.4
2008-12,NTA2010,517,8,East Tremont,"18,400",44.8
2008-12,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"1,582",6.6
2008-12,NTA2010,526,8,Highbridge,"14,117",38.5
2008-12,NTA2010,527,8,Hunts Point,"11,929",45.1
2008-12,NTA2010,528,8,Van Cortlandt Village,"12,422",25.6
2008-12,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"3,134",10.9
2008-12,NTA2010,530,8,Kingsbridge Heights,"9,662",32.5
2008-12,NTA2010,531,8,Allerton-Pelham Gardens,"4,284",13.5
2008-12,NTA2010,533,8,Longwood,"10,009",39.9
2008-12,NTA2010,534,8,Melrose South-Mott Haven North,"15,825",41.1
2008-12,NTA2010,535,8,Morrisania-Melrose,"13,977",37.2
2008-12,NTA2010,536,8,University Heights-Morris Heights,"20,369",38.3
2008-12,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,717",22.9
2008-12,NTA2010,539,8,Mott Haven-Port Morris,"22,789",44.1
2008-12,NTA2010,540,8,Fordham South,"11,596",44.5
2008-12,NTA2010,541,8,Mount Hope,"19,362",37.5
2008-12,NTA2010,543,8,Norwood,"11,083",27.3
2008-12,NTA2010,544,8,Williamsbridge-Olinville,"13,046",21.5
2008-12,NTA2010,546,8,Parkchester,"5,096",16.8
2008-12,NTA2010,549,8,Pelham Parkway,"4,797",16.2
2008-12,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"7,079",15.7
2008-12,NTA2010,555,8,Soundview-Bruckner,"12,635",35.6
2008-12,NTA2010,559,8,Westchester-Unionport,"5,920",21.7
2008-12,NTA2010,562,8,Woodlawn-Wakefield,"6,644",14.5
2008-12,NTA2010,563,8,West Concourse,"14,327",36.3
2008-12,NTA2010,575,8,Crotona Park East,"8,520",42.1
2008-12,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"2,214",9.8
2008-12,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"9,866",16.1
2008-12,NTA2010,4719,8,Brighton Beach,"8,477",26.9
2008-12,NTA2010,4721,8,Seagate-Coney Island,"9,549",32.5
2008-12,NTA2010,4723,8,West Brighton,"1,820",11.8
2008-12,NTA2010,4725,8,Homecrest,"5,853",14.0
2008-12,NTA2010,4726,8,Gravesend,"5,556",20.1
2008-12,NTA2010,4727,8,Bath Beach,"4,542",15.6
2008-12,NTA2010,4728,8,Bensonhurst West,"15,495",17.9
2008-12,NTA2010,4729,8,Bensonhurst East,"9,822",16.1
2008-12,NTA2010,4730,8,Dyker Heights,"6,448",14.4
2008-12,NTA2010,4731,8,Bay Ridge,"12,890",15.4
2008-12,NTA2010,4732,8,Sunset Park West,"13,848",26.4
2008-12,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"5,814",14.9
2008-12,NTA2010,4734,8,Sunset Park East,"22,037",31.0
2008-12,NTA2010,4735,8,Stuyvesant Heights,"17,983",28.1
2008-12,NTA2010,4737,8,Park Slope-Gowanus,"5,347",7.4
2008-12,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"7,401",21.5
2008-12,NTA2010,4740,8,Windsor Terrace,"2,793",12.4
2008-12,NTA2010,4741,8,Kensington-Ocean Parkway,"9,475",26.3
2008-12,NTA2010,4742,8,Flatbush,"23,628",22.6
2008-12,NTA2010,4743,8,Midwood,"10,600",20.7
2008-12,NTA2010,4744,8,Madison,"4,638",11.6
2008-12,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"3,805",7.9
2008-12,NTA2010,4746,8,Ocean Parkway South,"2,618",13.4
2008-12,NTA2010,4750,8,Canarsie,"12,573",14.7
2008-12,NTA2010,4758,8,Flatlands,"7,947",11.2
2008-12,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"14,732",21.5
2008-12,NTA2010,4761,8,Crown Heights North,"28,565",28.8
2008-12,NTA2010,4763,8,Crown Heights South,"9,743",23.8
2008-12,NTA2010,4764,8,Prospect Heights,"2,303",11.3
2008-12,NTA2010,4768,8,Fort Greene,"5,836",23.0
2008-12,NTA2010,4769,8,Clinton Hill,"7,204",20.7
2008-12,NTA2010,4772,8,Williamsburg,"18,239",55.9
2008-12,NTA2010,4773,8,North Side-South Side,"12,346",26.9
2008-12,NTA2010,4775,8,Bedford,"23,550",33.8
2008-12,NTA2010,4776,8,Greenpoint,"3,850",12.2
2008-12,NTA2010,4777,8,Bushwick North,"20,259",32.8
2008-12,NTA2010,4778,8,Bushwick South,"20,943",29.7
2008-12,NTA2010,4779,8,Ocean Hill,"9,529",30.0
2008-12,NTA2010,4781,8,Brownsville,"21,755",39.7
2008-12,NTA2010,4782,8,East New York,"30,471",33.3
2008-12,NTA2010,4783,8,Cypress Hills-City Line,"13,220",27.9
2008-12,NTA2010,4785,8,East New York (Pennsylvania Ave),"11,453",39.0
2008-12,NTA2010,4788,8,Borough Park,"36,334",34.4
2008-12,NTA2010,4790,8,East Williamsburg,"7,488",22.6
2008-12,NTA2010,4791,8,East Flatbush-Farragut,"6,055",11.5
2008-12,NTA2010,4793,8,Starrett City,"4,030",31.5
2008-12,NTA2010,4795,8,Erasmus,"5,758",19.4
2008-12,NTA2010,4796,8,Rugby-Remsen Village,"8,900",15.9
2008-12,NTA2010,6101,8,Marble Hill-Inwood,"12,161",24.2
2008-12,NTA2010,6103,8,Central Harlem North-Polo Grounds,"22,059",28.4
2008-12,NTA2010,6104,8,Hamilton Heights,"14,438",28.2
2008-12,NTA2010,6106,8,Manhattanville,"8,540",36.1
2008-12,NTA2010,6109,8,Morningside Heights,"10,397",23.7
2008-12,NTA2010,6111,8,Central Harlem South,"12,352",26.6
2008-12,NTA2010,6112,8,Upper West Side,"14,605",10.9
2008-12,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"7,845",11.6
2008-12,NTA2010,6114,8,Lincoln Square,"5,547",9.4
2008-12,NTA2010,6115,8,Clinton,"5,408",12.6
2008-12,NTA2010,6117,8,Midtown-Midtown South,"3,423",13.0
2008-12,NTA2010,6119,8,Turtle Bay-East Midtown,"2,606",5.4
2008-12,NTA2010,6120,8,Murray Hill-Kips Bay,"5,124",10.7
2008-12,NTA2010,6121,8,Gramercy,"2,642",10.7
2008-12,NTA2010,6122,8,East Village,"6,441",16.3
2008-12,NTA2010,6123,8,West Village,"4,336",6.9
2008-12,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"4,443",11.7
2008-12,NTA2010,6125,8,Battery Park City-Lower Manhattan,"2,686",7.4
2008-12,NTA2010,6127,8,Chinatown,"13,332",29.7
2008-12,NTA2010,6128,8,Lower East Side,"20,897",28.3
2008-12,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"6,110",7.7
2008-12,NTA2010,6132,8,Yorkville,"5,424",7.0
2008-12,NTA2010,6133,8,East Harlem South,"14,421",25.0
2008-12,NTA2010,6134,8,East Harlem North,"20,716",34.6
2008-12,NTA2010,6135,8,Washington Heights North,"15,210",22.1
2008-12,NTA2010,6136,8,Washington Heights South,"24,389",27.6
2008-12,NTA2010,6140,8,Upper East Side-Carnegie Hill,"2,995",5.1
2008-12,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"2,273",10.4
2008-12,NTA2010,8101,8,South Jamaica,"8,249",22.5
2008-12,NTA2010,8102,8,Springfield Gardens North,"3,435",12.9
2008-12,NTA2010,8103,8,Springfield Gardens South-Brookville,"2,214",11.4
2008-12,NTA2010,8105,8,Rosedale,"1,960",7.0
2008-12,NTA2010,8106,8,Jamaica Estates-Holliswood,"2,084",8.5
2008-12,NTA2010,8107,8,Hollis,"2,809",13.3
2008-12,NTA2010,8108,8,St. Albans,"4,059",8.1
2008-12,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"1,851",6.4
2008-12,NTA2010,8112,8,Hammels-Arverne-Edgemere,"10,258",30.0
2008-12,NTA2010,8115,8,Far Rockaway-Bayswater,"11,747",24.3
2008-12,NTA2010,8117,8,Forest Hills,"7,587",9.0
2008-12,NTA2010,8118,8,Rego Park,"2,679",9.7
2008-12,NTA2010,8119,8,Glendale,"3,464",10.9
2008-12,NTA2010,8120,8,Ridgewood,"14,365",20.5
2008-12,NTA2010,8121,8,Middle Village,"2,991",7.7
2008-12,NTA2010,8122,8,Flushing,"14,670",21.5
2008-12,NTA2010,8123,8,College Point,"2,059",8.8
2008-12,NTA2010,8125,8,Corona,"11,348",21.3
2008-12,NTA2010,8126,8,North Corona,"11,955",24.0
2008-12,NTA2010,8127,8,East Elmhurst,"4,201",18.4
2008-12,NTA2010,8128,8,Jackson Heights,"18,935",18.1
2008-12,NTA2010,8129,8,Elmhurst,"18,172",21.5
2008-12,NTA2010,8130,8,Maspeth,"2,807",10.2
2008-12,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"7,085",11.8
2008-12,NTA2010,8133,8,Cambria Heights,"1,386",6.9
2008-12,NTA2010,8134,8,Queens Village,"5,784",10.1
2008-12,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,193",13.9
2008-12,NTA2010,8137,8,Kew Gardens Hills,"5,075",14.1
2008-12,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"5,544",17.4
2008-12,NTA2010,8141,8,Fresh Meadows-Utopia,"2,119",11.7
2008-12,NTA2010,8142,8,Oakland Gardens,"2,726",9.7
2008-12,NTA2010,8143,8,Bellerose,"1,842",7.2
2008-12,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"1,212",5.5
2008-12,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"1,502",5.9
2008-12,NTA2010,8146,8,Bayside-Bayside Hills,"3,257",7.2
2008-12,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,223",5.3
2008-12,NTA2010,8148,8,Auburndale,"1,738",8.4
2008-12,NTA2010,8149,8,Whitestone,"1,726",5.4
2008-12,NTA2010,8150,8,Elmhurst-Maspeth,"3,027",12.1
2008-12,NTA2010,8151,8,Murray Hill,"6,688",13.2
2008-12,NTA2010,8152,8,East Flushing,"3,726",13.4
2008-12,NTA2010,8153,8,Woodhaven,"8,589",14.5
2008-12,NTA2010,8154,8,Richmond Hill,"9,317",14.4
2008-12,NTA2010,8155,8,South Ozone Park,"10,279",12.9
2008-12,NTA2010,8156,8,Ozone Park,"3,236",14.7
2008-12,NTA2010,8157,8,Lindenwood-Howard Beach,"2,566",8.9
2008-12,NTA2010,8160,8,Kew Gardens,"2,566",11.2
2008-12,NTA2010,8161,8,Jamaica,"11,740",23.4
2008-12,NTA2010,8162,8,Queensboro Hill,"2,794",13.4
2008-12,NTA2010,8163,8,Woodside,"5,792",13.0
2008-12,NTA2010,8166,8,Laurelton,"1,659",6.6
2008-12,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"5,899",31.9
2008-12,NTA2010,8170,8,Astoria,"12,142",16.2
2008-12,NTA2010,8171,8,Old Astoria,"4,672",17.7
2008-12,NTA2010,8172,8,Steinway,"6,573",13.4
2008-12,NTA2010,8176,8,Baisley Park,"4,940",14.5
2008-12,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,755",6.1
2008-12,NTA2010,8505,8,New Springville-Bloomfield-Travis,"3,141",8.2
2008-12,NTA2010,8507,8,Westerleigh,"2,061",8.5
2008-12,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"4,716",21.6
2008-12,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,965,4.2
2008-12,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"5,411",17.8
2008-12,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"1,708",11.7
2008-12,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"8,422",27.4
2008-12,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"2,407",7.7
2008-12,NTA2010,8525,8,Oakwood-Oakwood Beach,999,4.5
2008-12,NTA2010,8528,8,Port Richmond,"4,478",23.4
2008-12,NTA2010,8532,8,Rossville-Woodrow,"1,615",8.1
2008-12,NTA2010,8535,8,New Brighton-Silver Lake,"2,795",15.6
2008-12,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"2,139",8.8
2008-12,NTA2010,8537,8,Stapleton-Rosebank,"4,792",19.2
2008-12,NTA2010,8545,8,New Dorp-Midland Beach,"1,461",6.9
2008-12,NTA2010,8548,8,Arden Heights,"1,125",4.5
2008-12,NTA2010,8554,8,Great Kills,"2,247",5.2
2008-12,CD,101,6,Financial District (CD1),"11,465",8.4
2008-12,CD,102,6,Greenwich Village and Soho (CD2),"11,465",8.4
2008-12,CD,103,6,Lower East Side and Chinatown (CD3),"40,670",25.7
2008-12,CD,104,6,Clinton and Chelsea (CD4),"16,676",12.2
2008-12,CD,105,6,Midtown (CD5),"16,676",12.2
2008-12,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"12,645",8.9
2008-12,CD,107,6,Upper West Side (CD7),"20,152",10.4
2008-12,CD,108,6,Upper East Side (CD8),"14,529",6.8
2008-12,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"33,375",28.1
2008-12,CD,110,6,Central Harlem (CD10),"34,411",27.7
2008-12,CD,111,6,East Harlem (CD11),"35,137",29.9
2008-12,CD,112,6,Washington Heights and Inwood (CD12),"51,760",25.0
2008-12,CD,201,6,Mott Haven and Melrose (CD1),"60,552",42.7
2008-12,CD,202,6,Hunts Point and Longwood (CD2),"60,552",42.7
2008-12,CD,203,6,Morrisania and Crotona (CD3),"65,967",43.4
2008-12,CD,204,6,Highbridge and Concourse (CD4),"49,814",36.0
2008-12,CD,205,6,Fordham and University Heights (CD5),"51,327",39.2
2008-12,CD,206,6,Belmont and East Tremont (CD6),"65,967",43.4
2008-12,CD,207,6,Kingsbridge Heights and Bedford (CD7),"38,046",31.0
2008-12,CD,208,6,Riverdale and Fieldston (CD8),"17,138",16.9
2008-12,CD,209,6,Parkchester and Soundview (CD9),"47,504",26.1
2008-12,CD,210,6,Throgs Neck and Co-op City (CD10),"14,971",13.2
2008-12,CD,211,6,Morris Park and Bronxdale (CD11),"23,775",19.2
2008-12,CD,212,6,Williamsbridge and Baychester (CD12),"26,461",18.6
2008-12,CD,301,6,Greenpoint and Williamsburg (CD1),"41,923",29.3
2008-12,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"22,655",19.3
2008-12,CD,303,6,Bedford Stuyvesant (CD3),"41,533",31.1
2008-12,CD,304,6,Bushwick (CD4),"41,202",31.1
2008-12,CD,305,6,East New York and Starrett City (CD5),"47,721",31.5
2008-12,CD,306,6,Park Slope and Carroll Gardens (CD6),"11,161",10.0
2008-12,CD,307,6,Sunset Park (CD7),"38,678",26.5
2008-12,CD,308,6,Crown Heights and Prospect Heights (CD8),"30,868",25.8
2008-12,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"24,475",22.3
2008-12,CD,310,6,Bay Ridge and Dyker Heights (CD10),"19,338",15.0
2008-12,CD,311,6,Bensonhurst (CD11),"29,859",16.9
2008-12,CD,312,6,Borough Park (CD12),"48,427",30.1
2008-12,CD,313,6,Coney Island (CD13),"25,402",24.4
2008-12,CD,314,6,Flatbush and Midwood (CD14),"34,228",22.0
2008-12,CD,315,6,Sheepshead Bay (CD15),"20,357",14.2
2008-12,CD,316,6,Brownsville (CD16),"42,737",36.9
2008-12,CD,317,6,East Flatbush (CD17),"20,713",15.0
2008-12,CD,318,6,Flatlands and Canarsie (CD18),"24,325",11.9
2008-12,CD,401,6,Long Island City and Astoria (CD1),"29,286",17.3
2008-12,CD,402,6,Woodside and Sunnyside (CD2),"15,904",12.3
2008-12,CD,403,6,Jackson Heights (CD3),"35,091",19.8
2008-12,CD,404,6,Elmhurst and Corona (CD4),"29,520",21.4
2008-12,CD,405,6,Ridgewood and Maspeth (CD5),"23,627",14.1
2008-12,CD,406,6,Rego Park and Forest Hills (CD6),"10,266",9.2
2008-12,CD,407,6,Flushing and Whitestone (CD7),"32,886",13.3
2008-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),"20,015",13.5
2008-12,CD,409,6,Kew Gardens and Woodhaven (CD9),"20,472",13.9
2008-12,CD,410,6,South Ozone Park and Howard Beach (CD10),"16,081",12.3
2008-12,CD,411,6,Bayside and Little Neck (CD11),"9,223",7.7
2008-12,CD,412,6,Jamaica and Hollis (CD12),"35,232",16.1
2008-12,CD,413,6,Queens Village (CD13),"16,057",8.1
2008-12,CD,414,6,Rockaway and Broad Channel (CD14),"23,856",21.4
2008-12,CD,501,6,St. George and Stapleton (CD1),"32,675",19.3
2008-12,CD,502,6,South Beach and Willowbrook (CD2),"10,856",8.3
2008-12,CD,503,6,Tottenville and Great Kills (CD3),"8,706",5.4
2008-12,Subboro,1,5,Mott Haven/Hunts Point,"60,552",42.7
2008-12,Subboro,2,5,Morrisania/East Tremont,"66,242",43.2
2008-12,Subboro,3,5,Highbridge/South Concourse,"49,816",36.0
2008-12,Subboro,4,5,University Heights/Fordham,"51,327",39.2
2008-12,Subboro,5,5,Kingsbridge Heights/Mosholu,"38,046",31.0
2008-12,Subboro,6,5,Riverdale/Kingsbridge,"17,138",16.9
2008-12,Subboro,7,5,Soundview/Parkchester,"47,504",26.1
2008-12,Subboro,8,5,Throgs Neck/Co-op City,"14,971",13.2
2008-12,Subboro,9,5,Pelham Parkway,"23,775",19.2
2008-12,Subboro,10,5,Williamsbridge/Baychester,"26,461",18.6
2008-12,Subboro,11,5,Williamsburg/Greenpoint,"41,923",29.3
2008-12,Subboro,12,5,Brooklyn Heights/Fort Greene,"22,711",19.3
2008-12,Subboro,13,5,Bedford Stuyvesant,"41,533",31.1
2008-12,Subboro,14,5,Bushwick,"41,202",31.1
2008-12,Subboro,15,5,East New York/Starret City,"47,721",31.5
2008-12,Subboro,16,5,Park Slope/Carroll Gardens,"11,161",10.0
2008-12,Subboro,17,5,Sunset Park,"38,678",26.5
2008-12,Subboro,18,5,N. Crown Heights/Prospect Heights,"30,868",25.8
2008-12,Subboro,19,5,South Crown Heights,"24,475",22.3
2008-12,Subboro,20,5,Bay Ridge,"19,338",15.0
2008-12,Subboro,21,5,Bensonhurst,"29,859",16.9
2008-12,Subboro,22,5,Borough Park,"48,427",30.1
2008-12,Subboro,23,5,Coney Island,"25,402",24.4
2008-12,Subboro,24,5,Flatbush,"34,228",22.0
2008-12,Subboro,25,5,Sheepshead Bay/Gravesend,"20,357",14.2
2008-12,Subboro,26,5,Brownsville/Ocean Hill,"42,737",36.9
2008-12,Subboro,27,5,East Flatbush,"20,713",15.0
2008-12,Subboro,28,5,Flatlands/Canarsie,"24,431",11.9
2008-12,Subboro,29,5,Greenwich Village/Financial District,"11,465",8.4
2008-12,Subboro,30,5,Lower East Side/Chinatown,"40,670",25.7
2008-12,Subboro,31,5,Chelsea/Clinton/Midtown,"16,676",12.2
2008-12,Subboro,32,5,Stuyvesant Town/Turtle Bay,"12,645",8.9
2008-12,Subboro,33,5,Upper West Side,"20,154",10.4
2008-12,Subboro,34,5,Upper East Side,"14,529",6.8
2008-12,Subboro,35,5,Morningside Heights/Hamilton Heights,"33,375",28.1
