TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2014-18,CD,208,6,Riverdale and Fieldston (CD8),"63,187",82.1
2014-18,CD,209,6,Parkchester and Soundview (CD9),"87,606",72.0
2014-18,CD,210,6,Throgs Neck and Co-op City (CD10),"73,969",84.7
2014-18,CD,211,6,Morris Park and Bronxdale (CD11),"69,367",77.6
2014-18,CD,212,6,Williamsbridge and Baychester (CD12),"78,940",79.6
2014-18,CD,301,6,Greenpoint and Williamsburg (CD1),"94,660",83.6
2014-18,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"92,769",89.9
2014-18,CD,303,6,Bedford Stuyvesant (CD3),"77,678",82.0
2014-18,CD,304,6,Bushwick (CD4),"63,000",72.7
2014-18,CD,305,6,East New York and Starrett City (CD5),"81,130",79.8
2014-18,CD,306,6,Park Slope and Carroll Gardens (CD6),"81,354",92.5
2014-18,CD,307,6,Sunset Park (CD7),"60,929",61.8
2014-18,CD,308,6,Crown Heights and Prospect Heights (CD8),"78,889",84.5
2014-18,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"66,186",86.4
2014-18,CD,310,6,Bay Ridge and Dyker Heights (CD10),"73,617",81.8
2014-18,CD,311,6,Bensonhurst (CD11),"99,836",74.0
2014-18,CD,312,6,Borough Park (CD12),"66,406",77.0
2014-18,CD,313,6,Coney Island (CD13),"68,242",81.9
2014-18,CD,314,6,Flatbush and Midwood (CD14),"88,198",83.4
2014-18,CD,315,6,Sheepshead Bay (CD15),"91,380",85.3
2014-18,CD,316,6,Brownsville (CD16),"59,463",76.8
2014-18,CD,317,6,East Flatbush (CD17),"81,400",86.3
2014-18,CD,318,6,Flatlands and Canarsie (CD18),"125,322",88.4
2014-18,CD,401,6,Long Island City and Astoria (CD1),"110,884",85.6
2014-18,CD,402,6,Woodside and Sunnyside (CD2),"86,914",82.3
2014-18,CD,403,6,Jackson Heights (CD3),"85,911",71.2
2014-18,CD,404,6,Elmhurst and Corona (CD4),"70,167",72.5
2014-18,CD,405,6,Ridgewood and Maspeth (CD5),"108,742",84.5
2014-18,CD,406,6,Rego Park and Forest Hills (CD6),"83,807",92.4
2014-18,CD,407,6,Flushing and Whitestone (CD7),"142,533",76.7
2014-18,CD,408,6,Hillcrest and Fresh Meadows (CD8),"96,774",86.0
2014-18,CD,409,6,Kew Gardens and Woodhaven (CD9),"79,426",78.1
2014-18,CD,410,6,South Ozone Park and Howard Beach (CD10),"73,578",77.0
2014-18,CD,411,6,Bayside and Little Neck (CD11),"79,914",88.3
2014-18,CD,412,6,Jamaica and Hollis (CD12),"132,411",81.3
2014-18,CD,413,6,Queens Village (CD13),"126,692",87.7
2014-18,CD,414,6,Rockaway and Broad Channel (CD14),"64,522",79.7
2014-18,CD,501,6,St. George and Stapleton (CD1),"97,356",84.5
2014-18,CD,502,6,South Beach and Willowbrook (CD2),"85,617",88.3
2014-18,CD,503,6,Tottenville and Great Kills (CD3),"108,105",92.8
2014-18,Subboro,1,5,Mott Haven/Hunts Point,"57,734",60.7
2014-18,Subboro,2,5,Morrisania/East Tremont,"64,873",64.3
2014-18,Subboro,3,5,Highbridge/South Concourse,"58,058",66.1
2014-18,Subboro,4,5,University Heights/Fordham,"52,818",64.7
2014-18,Subboro,5,5,Kingsbridge Heights/Mosholu,"58,302",69.6
2014-18,Subboro,6,5,Riverdale/Kingsbridge,"63,187",82.1
2014-18,Subboro,7,5,Soundview/Parkchester,"87,737",72.0
2014-18,Subboro,8,5,Throgs Neck/Co-op City,"74,038",84.6
2014-18,Subboro,9,5,Pelham Parkway,"69,367",77.6
2014-18,Subboro,10,5,Williamsbridge/Baychester,"79,067",79.6
2014-18,Subboro,11,5,Williamsburg/Greenpoint,"94,660",83.6
2014-18,Subboro,12,5,Brooklyn Heights/Fort Greene,"93,098",90.0
2014-18,Subboro,13,5,Bedford Stuyvesant,"77,678",82.0
2014-18,Subboro,14,5,Bushwick,"63,000",72.7
2014-18,Subboro,15,5,East New York/Starret City,"81,130",79.8
2014-18,Subboro,16,5,Park Slope/Carroll Gardens,"81,354",92.5
2014-18,Subboro,17,5,Sunset Park,"60,929",61.8
2014-18,Subboro,18,5,N. Crown Heights/Prospect Heights,"78,889",84.5
2014-18,Subboro,19,5,South Crown Heights,"66,186",86.4
2014-18,Subboro,20,5,Bay Ridge,"73,617",81.8
2014-18,Subboro,21,5,Bensonhurst,"99,836",74.0
2014-18,Subboro,22,5,Borough Park,"66,406",77.0
2014-18,Subboro,23,5,Coney Island,"68,242",81.9
2014-18,Subboro,24,5,Flatbush,"88,198",83.4
2014-18,Subboro,25,5,Sheepshead Bay/Gravesend,"91,380",85.3
2014-18,Subboro,26,5,Brownsville/Ocean Hill,"59,463",76.8
2014-18,Subboro,27,5,East Flatbush,"81,400",86.3
2014-18,Subboro,28,5,Flatlands/Canarsie,"125,346",88.4
2014-18,Subboro,29,5,Greenwich Village/Financial District,"114,987",95.8
2014-18,Subboro,30,5,Lower East Side/Chinatown,"88,718",73.9
2014-18,Subboro,31,5,Chelsea/Clinton/Midtown,"120,347",94.1
2014-18,Subboro,32,5,Stuyvesant Town/Turtle Bay,"113,953",97.0
2014-18,Subboro,33,5,Upper West Side,"147,740",94.7
2014-18,Subboro,34,5,Upper East Side,"170,270",97.7
2014-18,Subboro,35,5,Morningside Heights/Hamilton Heights,"71,052",80.6
2014-18,Subboro,36,5,Central Harlem,"79,203",81.9
2014-18,Subboro,37,5,East Harlem,"63,398",73.8
2014-18,Subboro,38,5,Washington Heights/Inwood,"115,166",71.9
2014-18,Subboro,39,5,Astoria,"110,884",85.6
2014-18,Subboro,40,5,Sunnyside/Woodside,"86,927",82.3
2014-18,Subboro,41,5,Jackson Heights,"85,911",71.2
2014-18,Subboro,42,5,Elmhurst/Corona,"70,167",72.5
2014-18,Subboro,43,5,Middle Village/Ridgewood,"108,797",84.6
2014-18,Subboro,44,5,Forest Hills/Rego Park,"83,807",92.4
2014-18,Subboro,45,5,Flushing/Whitestone,"142,533",76.7
2014-18,Subboro,46,5,Hillcrest/Fresh Meadows,"96,774",86.0
2014-18,Subboro,47,5,Kew Gardens/Woodhaven,"79,426",78.1
2014-18,Subboro,48,5,Howard Beach/South Ozone Park,"73,578",77.0
2014-18,Subboro,49,5,Bayside/Little Neck,"79,939",88.3
2014-18,Subboro,50,5,Jamaica,"132,411",81.3
2014-18,Subboro,51,5,Bellerose/Rosedale,"126,752",87.7
2014-18,Subboro,52,5,Rockaways,"64,529",79.7
2014-18,Subboro,53,5,North Shore,"97,356",84.5
2014-18,Subboro,54,5,Mid Island,"85,605",88.3
2014-18,Subboro,55,5,South Shore,"108,117",92.8
2014-18,UHF42,101,4,Kingsbridge - Riverdale,"56,051",83.5
2014-18,UHF42,102,4,Northeast Bronx,"115,699",80.9
2014-18,UHF42,103,4,Fordham - Bronx Pk,"116,489",70.6
2014-18,UHF42,104,4,Pelham - Throgs Neck,"157,052",76.7
2014-18,UHF42,105,4,Crotona -Tremont,"82,925",64.6
2014-18,UHF42,106,4,High Bridge - Morrisania,"87,092",65.7
2014-18,UHF42,107,4,Hunts Point - Mott Haven,"52,505",62.0
2014-18,UHF42,201,4,Greenpoint,"84,175",85.2
2014-18,UHF42,202,4,Downtown - Heights - Slope,"168,553",90.6
2014-18,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"192,349",83.0
2014-18,UHF42,204,4,East New York,"97,257",79.6
2014-18,UHF42,205,4,Sunset Park,"47,975",56.8
2014-18,UHF42,206,4,Borough Park,"155,126",76.5
2014-18,UHF42,207,4,East Flatbush - Flatbush,"179,022",86.3
2014-18,UHF42,208,4,Canarsie - Flatlands,"126,494",87.6
2014-18,UHF42,209,4,Bensonhurst - Bay Ridge,"120,836",80.8
2014-18,UHF42,210,4,Coney Island - Sheepshead Bay,"172,088",82.9
2014-18,UHF42,211,4,Williamsburg - Bushwick,"106,937",75.1
2014-18,UHF42,301,4,Washington Heights,"143,838",72.6
2014-18,UHF42,302,4,Central Harlem - Morningside Heights,"102,511",82.4
2014-18,UHF42,303,4,East Harlem,"58,544",72.9
2014-18,UHF42,304,4,Upper West Side,"161,464",93.8
2014-18,UHF42,305,4,Upper East Side,"170,555",97.7
2014-18,UHF42,306,4,Chelsea - Clinton,"121,331",94.2
2014-18,UHF42,307,4,Gramercy Park - Murray Hill,"103,667",96.7
2014-18,UHF42,308,4,Greenwich Village - SoHo,"60,806",91.4
2014-18,UHF42,309,4,Union Square - Lower East Side,"115,693",81.1
2014-18,UHF42,310,4,Lower Manhattan,"41,434",91.4
2014-18,UHF42,401,4,Long Island City - Astoria,"138,784",87.0
2014-18,UHF42,402,4,West Queens,"240,859",74.0
2014-18,UHF42,403,4,Flushing - Clearview,"150,198",77.4
2014-18,UHF42,404,4,Bayside - Little Neck,"60,532",89.4
2014-18,UHF42,405,4,Ridgewood - Forest Hills,"169,208",88.0
2014-18,UHF42,406,4,Fresh Meadows,"60,336",86.2
2014-18,UHF42,407,4,Southwest Queens,"152,878",77.6
2014-18,UHF42,408,4,Jamaica,"175,386",81.8
2014-18,UHF42,409,4,Southeast Queens,"200,376",88.7
2014-18,UHF42,410,4,Rockaways,"64,529",79.7
2014-18,UHF42,501,4,Port Richmond,"35,930",82.0
2014-18,UHF42,502,4,Stapleton - St. George,"71,086",85.0
2014-18,UHF42,503,4,Willowbrook,"57,550",90.0
2014-18,UHF42,504,4,South Beach - Tottenville,"126,512",92.1
2014-18,Borough,1,1,Bronx,"665,181",72.0
2014-18,Borough,2,1,Brooklyn,"1,450,812",81.6
2014-18,Borough,3,1,Manhattan,"1,084,834",87.0
2014-18,Borough,4,1,Queens,"1,342,375",81.5
2014-18,Borough,5,1,Staten Island,"291,078",88.5
2014-18,Citywide,1,0,New York City,"4,834,280",81.6
2013-17,NTA2010,501,8,Claremont-Bathgate,"12,854",65.8
2013-17,NTA2010,503,8,Eastchester-Edenwald-Baychester,"19,604",81.3
2013-17,NTA2010,505,8,Bedford Park-Fordham North,"23,898",67.4
2013-17,NTA2010,506,8,Belmont,"9,994",65.6
2013-17,NTA2010,507,8,Bronxdale,"18,629",72.7
2013-17,NTA2010,508,8,West Farms-Bronx River,"14,191",62.7
2013-17,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"27,249",74.2
2013-17,NTA2010,510,8,Pelham Bay-Country Club-City Island,"17,028",84.0
2013-17,NTA2010,513,8,Co-op City,"29,470",84.8
2013-17,NTA2010,514,8,East Concourse-Concourse Village,"26,732",65.7
2013-17,NTA2010,517,8,East Tremont,"16,646",60.2
2013-17,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"18,011",92.4
2013-17,NTA2010,526,8,Highbridge,"15,981",66.4
2013-17,NTA2010,527,8,Hunts Point,"9,548",60.0
2013-17,NTA2010,528,8,Van Cortlandt Village,"24,435",72.2
2013-17,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"20,871",88.2
2013-17,NTA2010,530,8,Kingsbridge Heights,"14,456",67.5
2013-17,NTA2010,531,8,Allerton-Pelham Gardens,"17,870",78.4
2013-17,NTA2010,533,8,Longwood,"10,907",61.7
2013-17,NTA2010,534,8,Melrose South-Mott Haven North,"15,764",63.4
2013-17,NTA2010,535,8,Morrisania-Melrose,"16,726",67.1
2013-17,NTA2010,536,8,University Heights-Morris Heights,"22,952",67.8
2013-17,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"14,808",76.0
2013-17,NTA2010,539,8,Mott Haven-Port Morris,"18,199",58.1
2013-17,NTA2010,540,8,Fordham South,"10,111",61.6
2013-17,NTA2010,541,8,Mount Hope,"21,420",65.5
2013-17,NTA2010,543,8,Norwood,"19,291",71.0
2013-17,NTA2010,544,8,Williamsbridge-Olinville,"32,803",77.8
2013-17,NTA2010,546,8,Parkchester,"17,988",80.6
2013-17,NTA2010,549,8,Pelham Parkway,"16,930",81.0
2013-17,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"26,608",82.4
2013-17,NTA2010,555,8,Soundview-Bruckner,"14,527",63.6
2013-17,NTA2010,559,8,Westchester-Unionport,"14,195",73.6
2013-17,NTA2010,562,8,Woodlawn-Wakefield,"25,745",81.8
2013-17,NTA2010,563,8,West Concourse,"15,064",63.7
2013-17,NTA2010,575,8,Crotona Park East,"8,755",63.1
2013-17,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"18,059",97.5
2013-17,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"42,258",84.6
2013-17,NTA2010,4719,8,Brighton Beach,"23,020",86.5
2013-17,NTA2010,4721,8,Seagate-Coney Island,"14,858",71.9
2013-17,NTA2010,4723,8,West Brighton,"13,258",93.9
2013-17,NTA2010,4725,8,Homecrest,"24,344",84.0
2013-17,NTA2010,4726,8,Gravesend,"16,873",77.5
2013-17,NTA2010,4727,8,Bath Beach,"18,058",76.9
2013-17,NTA2010,4728,8,Bensonhurst West,"47,688",71.4
2013-17,NTA2010,4729,8,Bensonhurst East,"35,572",75.4
2013-17,NTA2010,4730,8,Dyker Heights,"22,855",71.0
2013-17,NTA2010,4731,8,Bay Ridge,"51,227",86.6
2013-17,NTA2010,4732,8,Sunset Park West,"24,269",61.9
2013-17,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"28,104",87.8
2013-17,NTA2010,4734,8,Sunset Park East,"21,664",46.7
2013-17,NTA2010,4735,8,Stuyvesant Heights,"37,763",81.4
2013-17,NTA2010,4737,8,Park Slope-Gowanus,"52,430",93.7
2013-17,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"28,850",87.3
2013-17,NTA2010,4740,8,Windsor Terrace,"15,008",91.9
2013-17,NTA2010,4741,8,Kensington-Ocean Parkway,"20,092",82.2
2013-17,NTA2010,4742,8,Flatbush,"59,024",81.4
2013-17,NTA2010,4743,8,Midwood,"29,020",85.1
2013-17,NTA2010,4744,8,Madison,"24,948",85.6
2013-17,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"30,162",90.8
2013-17,NTA2010,4746,8,Ocean Parkway South,"10,558",86.5
2013-17,NTA2010,4750,8,Canarsie,"51,218",85.6
2013-17,NTA2010,4758,8,Flatlands,"44,373",88.0
2013-17,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"41,165",84.9
2013-17,NTA2010,4761,8,Crown Heights North,"62,532",82.1
2013-17,NTA2010,4763,8,Crown Heights South,"24,290",87.8
2013-17,NTA2010,4764,8,Prospect Heights,"15,248",91.5
2013-17,NTA2010,4768,8,Fort Greene,"18,839",83.2
2013-17,NTA2010,4769,8,Clinton Hill,"25,062",91.8
2013-17,NTA2010,4772,8,Williamsburg,"9,960",69.1
2013-17,NTA2010,4773,8,North Side-South Side,"36,820",86.5
2013-17,NTA2010,4775,8,Bedford,"37,027",80.0
2013-17,NTA2010,4776,8,Greenpoint,"25,794",90.9
2013-17,NTA2010,4777,8,Bushwick North,"25,710",66.0
2013-17,NTA2010,4778,8,Bushwick South,"36,149",71.9
2013-17,NTA2010,4779,8,Ocean Hill,"16,592",75.6
2013-17,NTA2010,4781,8,Brownsville,"27,197",73.5
2013-17,NTA2010,4782,8,East New York,"48,705",80.6
2013-17,NTA2010,4783,8,Cypress Hills-City Line,"23,444",75.2
2013-17,NTA2010,4785,8,East New York (Pennsylvania Ave),"13,973",76.0
2013-17,NTA2010,4788,8,Borough Park,"38,431",72.3
2013-17,NTA2010,4790,8,East Williamsburg,"22,653",79.9
2013-17,NTA2010,4791,8,East Flatbush-Farragut,"32,274",87.4
2013-17,NTA2010,4793,8,Starrett City,"7,087",76.8
2013-17,NTA2010,4795,8,Erasmus,"16,588",85.2
2013-17,NTA2010,4796,8,Rugby-Remsen Village,"32,506",84.3
2013-17,NTA2010,6101,8,Marble Hill-Inwood,"27,223",72.7
2013-17,NTA2010,6103,8,Central Harlem North-Polo Grounds,"47,504",80.2
2013-17,NTA2010,6104,8,Hamilton Heights,"28,683",73.2
2013-17,NTA2010,6106,8,Manhattanville,"11,384",70.9
2013-17,NTA2010,6109,8,Morningside Heights,"30,576",90.8
2013-17,NTA2010,6111,8,Central Harlem South,"31,070",83.8
2013-17,NTA2010,6112,8,Upper West Side,"100,139",92.9
2013-17,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"59,601",94.3
2013-17,NTA2010,6114,8,Lincoln Square,"47,960",97.3
2013-17,NTA2010,6115,8,Clinton,"37,342",93.5
2013-17,NTA2010,6117,8,Midtown-Midtown South,"21,078",95.9
2013-17,NTA2010,6119,8,Turtle Bay-East Midtown,"41,960",97.7
2013-17,NTA2010,6120,8,Murray Hill-Kips Bay,"36,415",94.2
2013-17,NTA2010,6121,8,Gramercy,"20,488",98.5
2013-17,NTA2010,6122,8,East Village,"30,418",93.2
2013-17,NTA2010,6123,8,West Village,"54,053",98.4
2013-17,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"30,049",90.9
2013-17,NTA2010,6125,8,Battery Park City-Lower Manhattan,"33,367",97.0
2013-17,NTA2010,6127,8,Chinatown,"22,890",62.9
2013-17,NTA2010,6128,8,Lower East Side,"38,920",70.9
2013-17,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"63,665",97.2
2013-17,NTA2010,6132,8,Yorkville,"66,073",97.2
2013-17,NTA2010,6133,8,East Harlem South,"33,743",78.0
2013-17,NTA2010,6134,8,East Harlem North,"29,365",71.5
2013-17,NTA2010,6135,8,Washington Heights North,"39,179",72.8
2013-17,NTA2010,6136,8,Washington Heights South,"46,953",68.0
2013-17,NTA2010,6140,8,Upper East Side-Carnegie Hill,"45,605",98.1
2013-17,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"16,489",98.5
2013-17,NTA2010,8101,8,South Jamaica,"21,558",78.2
2013-17,NTA2010,8102,8,Springfield Gardens North,"16,994",87.6
2013-17,NTA2010,8103,8,Springfield Gardens South-Brookville,"12,187",84.7
2013-17,NTA2010,8105,8,Rosedale,"16,457",88.0
2013-17,NTA2010,8106,8,Jamaica Estates-Holliswood,"16,819",87.2
2013-17,NTA2010,8107,8,Hollis,"12,622",84.5
2013-17,NTA2010,8108,8,St. Albans,"32,426",87.6
2013-17,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"18,381",89.2
2013-17,NTA2010,8112,8,Hammels-Arverne-Edgemere,"19,137",75.8
2013-17,NTA2010,8115,8,Far Rockaway-Bayswater,"24,454",73.3
2013-17,NTA2010,8117,8,Forest Hills,"63,023",92.7
2013-17,NTA2010,8118,8,Rego Park,"19,987",89.7
2013-17,NTA2010,8119,8,Glendale,"21,571",85.2
2013-17,NTA2010,8120,8,Ridgewood,"40,698",80.7
2013-17,NTA2010,8121,8,Middle Village,"26,088",87.4
2013-17,NTA2010,8122,8,Flushing,"39,599",72.4
2013-17,NTA2010,8123,8,College Point,"13,564",76.0
2013-17,NTA2010,8125,8,Corona,"26,378",68.3
2013-17,NTA2010,8126,8,North Corona,"18,672",54.3
2013-17,NTA2010,8127,8,East Elmhurst,"10,791",74.1
2013-17,NTA2010,8128,8,Jackson Heights,"58,247",77.6
2013-17,NTA2010,8129,8,Elmhurst,"44,114",72.8
2013-17,NTA2010,8130,8,Maspeth,"18,862",85.4
2013-17,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"45,279",84.9
2013-17,NTA2010,8133,8,Cambria Heights,"13,905",91.3
2013-17,NTA2010,8134,8,Queens Village,"33,437",84.7
2013-17,NTA2010,8135,8,Briarwood-Jamaica Hills,"25,304",81.0
2013-17,NTA2010,8137,8,Kew Gardens Hills,"22,392",88.4
2013-17,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"20,520",84.5
2013-17,NTA2010,8141,8,Fresh Meadows-Utopia,"11,973",89.9
2013-17,NTA2010,8142,8,Oakland Gardens,"19,211",89.4
2013-17,NTA2010,8143,8,Bellerose,"16,917",87.2
2013-17,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"17,022",90.5
2013-17,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"18,165",92.1
2013-17,NTA2010,8146,8,Bayside-Bayside Hills,"29,828",88.4
2013-17,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"15,944",92.4
2013-17,NTA2010,8148,8,Auburndale,"13,445",84.8
2013-17,NTA2010,8149,8,Whitestone,"20,810",86.3
2013-17,NTA2010,8150,8,Elmhurst-Maspeth,"14,887",77.5
2013-17,NTA2010,8151,8,Murray Hill,"30,921",77.2
2013-17,NTA2010,8152,8,East Flushing,"14,616",73.2
2013-17,NTA2010,8153,8,Woodhaven,"32,434",76.7
2013-17,NTA2010,8154,8,Richmond Hill,"33,014",73.6
2013-17,NTA2010,8155,8,South Ozone Park,"42,627",73.2
2013-17,NTA2010,8156,8,Ozone Park,"12,806",79.0
2013-17,NTA2010,8157,8,Lindenwood-Howard Beach,"18,561",85.2
2013-17,NTA2010,8160,8,Kew Gardens,"16,018",91.0
2013-17,NTA2010,8161,8,Jamaica,"27,048",70.6
2013-17,NTA2010,8162,8,Queensboro Hill,"10,694",68.7
2013-17,NTA2010,8163,8,Woodside,"27,084",79.6
2013-17,NTA2010,8166,8,Laurelton,"17,694",91.1
2013-17,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"10,676",78.6
2013-17,NTA2010,8170,8,Astoria,"52,766",85.2
2013-17,NTA2010,8171,8,Old Astoria,"16,832",81.7
2013-17,NTA2010,8172,8,Steinway,"32,972",87.2
2013-17,NTA2010,8176,8,Baisley Park,"22,473",82.5
2013-17,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"19,176",92.3
2013-17,NTA2010,8505,8,New Springville-Bloomfield-Travis,"25,774",88.9
2013-17,NTA2010,8507,8,Westerleigh,"15,775",92.2
2013-17,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"11,776",85.8
2013-17,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"14,607",92.1
2013-17,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"16,150",82.7
2013-17,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"9,536",86.5
2013-17,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"17,804",83.8
2013-17,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"21,303",90.3
2013-17,NTA2010,8525,8,Oakwood-Oakwood Beach,"13,766",91.2
2013-17,NTA2010,8528,8,Port Richmond,"11,227",85.4
2013-17,NTA2010,8532,8,Rossville-Woodrow,"14,608",94.1
2013-17,NTA2010,8535,8,New Brighton-Silver Lake,"10,649",88.2
2013-17,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"15,270",85.4
2013-17,NTA2010,8537,8,Stapleton-Rosebank,"14,677",79.9
2013-17,NTA2010,8545,8,New Dorp-Midland Beach,"13,598",89.9
2013-17,NTA2010,8548,8,Arden Heights,"17,173",91.9
2013-17,NTA2010,8554,8,Great Kills,"28,597",92.9
2013-17,CD,101,6,Financial District (CD1),"117,469",96.0
2013-17,CD,102,6,Greenwich Village and Soho (CD2),"117,469",96.0
2013-17,CD,103,6,Lower East Side and Chinatown (CD3),"92,228",74.4
2013-17,CD,104,6,Clinton and Chelsea (CD4),"118,021",94.3
2013-17,CD,105,6,Midtown (CD5),"118,021",94.3
2013-17,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"115,352",96.8
2013-17,CD,107,6,Upper West Side (CD7),"148,099",94.3
2013-17,CD,108,6,Upper East Side (CD8),"175,343",97.4
2013-17,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"70,643",79.4
2013-17,CD,110,6,Central Harlem (CD10),"78,574",81.6
2013-17,CD,111,6,East Harlem (CD11),"63,108",74.8
2013-17,CD,112,6,Washington Heights and Inwood (CD12),"113,355",70.7
2013-17,CD,201,6,Mott Haven and Melrose (CD1),"54,418",60.6
2013-17,CD,202,6,Hunts Point and Longwood (CD2),"54,418",60.6
2013-17,CD,203,6,Morrisania and Crotona (CD3),"64,975",64.2
2013-17,CD,204,6,Highbridge and Concourse (CD4),"57,777",65.3
2013-17,CD,205,6,Fordham and University Heights (CD5),"54,483",65.7
2013-17,CD,206,6,Belmont and East Tremont (CD6),"64,975",64.2
2013-17,CD,207,6,Kingsbridge Heights and Bedford (CD7),"57,645",68.6
2013-17,CD,208,6,Riverdale and Fieldston (CD8),"63,317",82.2
2013-17,CD,209,6,Parkchester and Soundview (CD9),"88,150",71.2
2013-17,CD,210,6,Throgs Neck and Co-op City (CD10),"73,106",83.7
2013-17,CD,211,6,Morris Park and Bronxdale (CD11),"68,237",76.8
2013-17,CD,212,6,Williamsbridge and Baychester (CD12),"78,152",79.9
2013-17,CD,301,6,Greenpoint and Williamsburg (CD1),"95,227",83.7
2013-17,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"90,810",89.5
2013-17,CD,303,6,Bedford Stuyvesant (CD3),"74,790",80.7
2013-17,CD,304,6,Bushwick (CD4),"61,859",69.3
2013-17,CD,305,6,East New York and Starrett City (CD5),"79,236",78.6
2013-17,CD,306,6,Park Slope and Carroll Gardens (CD6),"80,534",91.5
2013-17,CD,307,6,Sunset Park (CD7),"60,941",59.8
2013-17,CD,308,6,Crown Heights and Prospect Heights (CD8),"77,780",83.8
2013-17,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"65,455",86.0
2013-17,CD,310,6,Bay Ridge and Dyker Heights (CD10),"74,082",81.1
2013-17,CD,311,6,Bensonhurst (CD11),"101,318",73.7
2013-17,CD,312,6,Borough Park (CD12),"69,081",76.9
2013-17,CD,313,6,Coney Island (CD13),"68,009",81.8
2013-17,CD,314,6,Flatbush and Midwood (CD14),"88,044",82.6
2013-17,CD,315,6,Sheepshead Bay (CD15),"91,550",84.7
2013-17,CD,316,6,Brownsville (CD16),"57,762",74.7
2013-17,CD,317,6,East Flatbush (CD17),"81,368",85.7
2013-17,CD,318,6,Flatlands and Canarsie (CD18),"125,753",87.6
2013-17,CD,401,6,Long Island City and Astoria (CD1),"113,246",84.6
2013-17,CD,402,6,Woodside and Sunnyside (CD2),"87,250",81.9
2013-17,CD,403,6,Jackson Heights (CD3),"87,710",70.8
2013-17,CD,404,6,Elmhurst and Corona (CD4),"70,492",71.1
2013-17,CD,405,6,Ridgewood and Maspeth (CD5),"107,219",84.0
2013-17,CD,406,6,Rego Park and Forest Hills (CD6),"83,010",92.0
2013-17,CD,407,6,Flushing and Whitestone (CD7),"146,148",77.1
2013-17,CD,408,6,Hillcrest and Fresh Meadows (CD8),"97,008",85.5
2013-17,CD,409,6,Kew Gardens and Woodhaven (CD9),"81,466",77.8
2013-17,CD,410,6,South Ozone Park and Howard Beach (CD10),"73,994",76.9
2013-17,CD,411,6,Bayside and Little Neck (CD11),"80,649",88.8
2013-17,CD,412,6,Jamaica and Hollis (CD12),"133,121",80.9
2013-17,CD,413,6,Queens Village (CD13),"127,619",87.8
2013-17,CD,414,6,Rockaway and Broad Channel (CD14),"61,972",78.2
2013-17,CD,501,6,St. George and Stapleton (CD1),"98,058",85.1
2013-17,CD,502,6,South Beach and Willowbrook (CD2),"85,481",88.5
